batch_size,lattice_n,iteration,time_mcmc_s,time_phi_s,time_energy_s,time_grad_s,time_opt_s,ram_start_MB,ram_end_MB,gpu_mem_MB,gpu_util_%,energy_J_per_sample
128,3,29,0.07393336296081543,0.3163943290710449,0.804375410079956,0.0084991455078125,0.21642231941223145,3088.027648,3088.027648,460.0,0.0,0.013393688468883435
128,3,30,0.07456731796264648,0.3129711151123047,0.8220024108886719,0.008418560028076172,0.21230530738830566,3088.420864,3088.420864,460.0,9.0,0.013792087326447171
256,3,1,0.07399415969848633,6.92542028427124,6.978163957595825,14.497821569442749,0.46013331413269043,3137.3312,3137.3312,462.0,1.0,0.05890551684517413
256,3,2,0.07379961013793945,0.6125719547271729,0.968677282333374,0.010007381439208984,0.2124626636505127,3502.772224,3503.16544,462.0,11.0,0.00820853092893958
256,3,3,0.07387995719909668,0.6150996685028076,0.984403133392334,0.009406566619873047,0.21259737014770508,3505.917952,3505.917952,462.0,11.0,0.008294365463778377
256,3,4,0.07385659217834473,0.610358476638794,0.9821765422821045,0.009537935256958008,0.21275854110717773,3508.277248,3508.277248,462.0,10.0,0.0083075765868028
256,3,5,0.07398319244384766,0.6114892959594727,0.9955790042877197,0.010170459747314453,0.21318793296813965,3509.850112,3509.850112,462.0,10.0,0.008392419887706637
256,3,6,0.07397794723510742,0.6113600730895996,0.977017879486084,0.010161161422729492,0.21267008781433105,3511.02976,3511.02976,462.0,8.0,0.008330095149576664
256,3,7,0.07388925552368164,0.6333487033843994,0.9988079071044922,0.010432004928588867,0.2147688865661621,3511.816192,3511.816192,462.0,9.0,0.008406633218129476
256,3,8,0.07401514053344727,0.6105701923370361,0.9784696102142334,0.009531021118164062,0.2134699821472168,3512.602624,3512.602624,462.0,10.0,0.008263481630012393
256,3,9,0.0744328498840332,0.6112303733825684,0.9754304885864258,0.00966787338256836,0.21490740776062012,3513.389056,3513.389056,462.0,10.0,0.008226384472101927
256,3,10,0.0755605697631836,0.6048460006713867,0.9740338325500488,0.009452581405639648,0.21291589736938477,3514.568704,3514.568704,462.0,8.0,0.00834143296442926
256,3,11,0.07378077507019043,0.6070225238800049,0.9790408611297607,0.011002779006958008,0.21545147895812988,3514.96192,3514.96192,462.0,7.0,0.008310374184511601
256,3,12,0.07461237907409668,0.613961935043335,0.9721875190734863,0.010992288589477539,0.21452999114990234,3514.96192,3515.355136,462.0,6.0,0.008215490883837145
256,3,13,0.07390832901000977,0.6101617813110352,0.9733362197875977,0.00910496711730957,0.21326899528503418,3515.355136,3515.355136,462.0,5.0,0.008230267462631067
256,3,14,0.0738520622253418,0.6184418201446533,0.9714987277984619,0.009085655212402344,0.21334624290466309,3515.355136,3515.355136,462.0,4.0,0.008212200183421373
256,3,15,0.07384681701660156,0.6085555553436279,0.976797342300415,0.009911060333251953,0.21369338035583496,3515.748352,3515.748352,462.0,17.0,0.00825826190567265
256,3,16,0.07402467727661133,0.6112074851989746,0.9773471355438232,0.009489297866821289,0.21297168731689453,3516.141568,3516.141568,462.0,17.0,0.008433436806313694
256,3,17,0.07384562492370605,0.6123487949371338,0.9803540706634521,0.009109020233154297,0.21343493461608887,3516.928,3516.928,462.0,16.0,0.008289608508969346
256,3,18,0.07393217086791992,0.6091823577880859,0.972193717956543,0.009529590606689453,0.21482300758361816,3516.928,3516.928,462.0,16.0,0.00823706318065524
256,3,19,0.07497406005859375,0.6078908443450928,0.9697866439819336,0.009414434432983398,0.2133009433746338,3517.321216,3517.321216,462.0,16.0,0.008195202238857746
256,3,20,0.07394528388977051,0.6127901077270508,0.9722611904144287,0.009708881378173828,0.21552181243896484,3518.107648,3518.107648,462.0,16.0,0.008247762572330734
256,3,21,0.07577395439147949,0.6071476936340332,0.9839699268341064,0.010924100875854492,0.21491694450378418,3518.89408,3518.89408,462.0,16.0,0.008297121414293847
256,3,22,0.07390880584716797,0.6043832302093506,0.9672093391418457,0.009145259857177734,0.21326661109924316,3518.89408,3518.89408,462.0,16.0,0.008271654869119327
256,3,23,0.07406902313232422,0.6219301223754883,0.9776804447174072,0.009501218795776367,0.21324896812438965,3519.287296,3519.287296,462.0,17.0,0.008249178752303124
256,3,24,0.07382965087890625,0.6061854362487793,0.9787354469299316,0.009745121002197266,0.21311736106872559,3519.680512,3519.680512,462.0,16.0,0.0082708242846032
256,3,25,0.07388901710510254,0.6094217300415039,0.981234073638916,0.009018898010253906,0.21305441856384277,3520.466944,3520.466944,462.0,16.0,0.008291938981662195
256,3,26,0.07382750511169434,0.612262487411499,0.9709479808807373,0.009703636169433594,0.21309661865234375,3520.466944,3520.466944,462.0,17.0,0.008178466781663398
256,3,27,0.07397937774658203,0.6014101505279541,0.9797406196594238,0.00931859016418457,0.21293878555297852,3521.253376,3521.253376,462.0,16.0,0.00830100548453629
256,3,28,0.0738668441772461,0.6162600517272949,0.9728147983551025,0.009043455123901367,0.2137284278869629,3522.039808,3522.039808,462.0,15.0,0.008208124861121177
256,3,29,0.07396483421325684,0.6109375953674316,0.9736599922180176,0.009286642074584961,0.217210054397583,3522.82624,3522.82624,462.0,15.0,0.00822793404882153
256,3,30,0.07425594329833984,0.6056528091430664,0.9703242778778076,0.009011507034301758,0.21294832229614258,3522.82624,3522.82624,462.0,14.0,0.00824649291889121
512,3,1,0.08521246910095215,7.527976989746094,7.685310363769531,17.909366130828857,0.45282459259033203,3624.341504,3624.341504,720.0,1.0,0.03277264510591825
512,3,2,0.08538174629211426,1.20123291015625,1.575500726699829,0.012466192245483398,0.21274232864379883,4090.96192,4090.96192,720.0,25.0,0.006689723788760603
512,3,3,0.08520007133483887,1.1826677322387695,1.6122031211853027,0.01103663444519043,0.21277618408203125,4094.500864,4094.500864,720.0,5.0,0.006866557824735841
512,3,4,0.08537530899047852,1.191380500793457,1.5635530948638916,0.011388778686523438,0.21527504920959473,4096.466944,4096.466944,720.0,9.0,0.006671567046704393
512,3,5,0.08607935905456543,1.1834535598754883,1.5996100902557373,0.011018037796020508,0.21385908126831055,4097.253376,4097.253376,720.0,16.0,0.0068608276527374985
512,3,6,0.08505773544311523,1.1858885288238525,1.6019947528839111,0.011324167251586914,0.21594691276550293,4098.433024,4098.433024,720.0,21.0,0.007130753987934441
512,3,7,0.08521413803100586,1.1992838382720947,1.5736839771270752,0.012271881103515625,0.21423935890197754,4098.82624,4098.82624,720.0,25.0,0.006728113722521812
512,3,8,0.08511638641357422,1.1851246356964111,1.6316523551940918,0.012086868286132812,0.21572279930114746,4099.612672,4099.612672,720.0,5.0,0.0069663907196372745
512,3,9,0.08523249626159668,1.2017090320587158,1.5518698692321777,0.010698795318603516,0.21524405479431152,4100.005888,4100.005888,720.0,11.0,0.006676273499925931
512,3,10,0.08803367614746094,1.19728422164917,1.549790859222412,0.011198282241821289,0.21476030349731445,4100.79232,4100.79232,720.0,16.0,0.006695580821484327
512,3,11,0.08503150939941406,1.2028992176055908,1.561969518661499,0.012764692306518555,0.21396541595458984,4101.971968,4101.971968,720.0,21.0,0.006666843856995304
512,3,12,0.08497095108032227,1.2209479808807373,1.5583481788635254,0.012673377990722656,0.2147517204284668,4101.971968,4101.971968,720.0,25.0,0.00663413980572174
512,3,13,0.08541131019592285,1.1834821701049805,1.5612354278564453,0.012103080749511719,0.21364760398864746,4102.365184,4102.365184,720.0,7.0,0.006724696348110834
512,3,14,0.08535885810852051,1.2027945518493652,1.573007345199585,0.011603832244873047,0.2162764072418213,4103.151616,4103.151616,720.0,12.0,0.00679690738938128
512,3,15,0.08649945259094238,1.190661907196045,1.574296236038208,0.011667013168334961,0.21506500244140625,4103.544832,4103.544832,720.0,18.0,0.006729706436085204
512,3,16,0.08494949340820312,1.2083725929260254,1.6426911354064941,0.012128591537475586,0.21288800239562988,4103.938048,4103.938048,720.0,25.0,0.007068063615821302
512,3,17,0.08487200736999512,1.207258939743042,1.638653039932251,0.012647628784179688,0.21518707275390625,4104.331264,4104.331264,720.0,5.0,0.006951473442837596
512,3,18,0.08591318130493164,1.213285207748413,1.6183810234069824,0.016064167022705078,0.21831011772155762,4104.72448,4104.72448,720.0,13.0,0.006917103788194557
512,3,19,0.08656573295593262,1.2224528789520264,1.5767240524291992,0.01123952865600586,0.21492505073547363,4105.510912,4105.510912,720.0,21.0,0.006670281831175089
512,3,20,0.08583259582519531,1.193230390548706,1.6006758213043213,0.013744831085205078,0.21799921989440918,4105.510912,4105.510912,720.0,27.0,0.006848724933341145
512,3,21,0.08680605888366699,1.2350225448608398,1.5665943622589111,0.011633634567260742,0.2136220932006836,4105.904128,4105.904128,720.0,9.0,0.006642727266531437
512,3,22,0.08477044105529785,1.1920380592346191,1.606619119644165,0.011321544647216797,0.21561980247497559,4106.69056,4106.69056,720.0,16.0,0.007130418319410334
512,3,23,0.08587074279785156,1.2231485843658447,1.6183996200561523,0.013760089874267578,0.2174701690673828,4107.083776,4107.083776,720.0,25.0,0.006839213498557607
512,3,24,0.08652281761169434,1.1966438293457031,1.6146645545959473,0.012293815612792969,0.21344327926635742,4107.476992,4107.476992,720.0,5.0,0.0071230254049102475
512,3,25,0.08487319946289062,1.2621128559112549,1.5848257541656494,0.011609792709350586,0.21777749061584473,4107.870208,4107.870208,720.0,12.0,0.0067220962163992235
512,3,26,0.08764767646789551,1.2453181743621826,1.6049017906188965,0.010828495025634766,0.21266746520996094,4108.263424,4108.263424,720.0,22.0,0.0067675448553636665
512,3,27,0.08506441116333008,1.2732441425323486,1.6213784217834473,0.014172554016113281,0.2174665927886963,4108.65664,4108.65664,720.0,4.0,0.00682646761306872
512,3,28,0.08664512634277344,1.2296435832977295,1.5703942775726318,0.012632369995117188,0.21744513511657715,4109.049856,4109.049856,720.0,12.0,0.006730407245612393
512,3,29,0.08613848686218262,1.2251381874084473,1.56559419631958,0.011353492736816406,0.2164292335510254,4109.443072,4109.443072,720.0,18.0,0.006685372613059978
512,3,30,0.08715963363647461,1.2392387390136719,1.6158390045166016,0.014836549758911133,0.2169487476348877,4109.443072,4109.443072,720.0,26.0,0.006851536091417074
32,4,1,0.12971138954162598,9.215892553329468,8.501982927322388,10.203688144683838,0.45928430557250977,4097.503232,4097.503232,720.0,1.0,0.5609537485589584
32,4,2,0.13116097450256348,0.10456061363220215,0.477386474609375,0.012673616409301758,0.21480822563171387,4542.234624,4542.234624,720.0,11.0,0.03145280679066976
32,4,3,0.12950634956359863,0.09917545318603516,0.4599766731262207,0.008728981018066406,0.21326661109924316,4545.773568,4545.773568,720.0,10.0,0.03034887757897377
32,4,4,0.12873077392578125,0.09460163116455078,0.45842576026916504,0.009030818939208984,0.21303439140319824,4547.739648,4547.739648,720.0,8.0,0.030189246421058972
32,4,5,0.13032984733581543,0.09530973434448242,0.4617011547088623,0.008484125137329102,0.21325039863586426,4549.705728,4549.705728,720.0,4.0,0.030380897857248783
32,4,6,0.12885022163391113,0.09359121322631836,0.4649312496185303,0.008398056030273438,0.2129666805267334,4550.49216,4550.49216,720.0,4.0,0.030666090339422226
32,4,7,0.1304001808166504,0.09185457229614258,0.46814513206481934,0.008772611618041992,0.2150733470916748,4550.49216,4550.49216,720.0,4.0,0.030863443133731683
32,4,8,0.13045358657836914,0.09274435043334961,0.46422338485717773,0.008611679077148438,0.2153327465057373,4551.671808,4551.671808,720.0,4.0,0.0306000581185023
32,4,9,0.13048410415649414,0.09675312042236328,0.6857244968414307,0.008875370025634766,0.21498847007751465,4552.45824,4552.45824,720.0,4.0,0.04521495901048183
32,4,10,0.13139057159423828,0.09700989723205566,0.46570825576782227,0.008126974105834961,0.21314549446105957,4553.244672,4553.244672,720.0,10.0,0.03075614939133326
32,4,11,0.12879228591918945,0.09622669219970703,0.4732072353363037,0.008227109909057617,0.21491003036499023,4553.637888,4553.637888,720.0,11.0,0.03120703132202228
32,4,12,0.13037705421447754,0.09908223152160645,0.683509111404419,0.008144140243530273,0.21526813507080078,4553.637888,4553.637888,720.0,4.0,0.045061762146651745
32,4,13,0.13031435012817383,0.09661626815795898,0.6270387172698975,0.009377241134643555,0.2152721881866455,4553.637888,4553.637888,720.0,0.0,0.04139108699311812
32,4,14,0.13040375709533691,0.09801506996154785,0.6762454509735107,0.008871316909790039,0.213731050491333,4555.210752,4555.210752,720.0,4.0,0.04462515554080407
32,4,15,0.12937498092651367,0.09560489654541016,0.6729617118835449,0.008816003799438477,0.21573638916015625,4555.603968,4555.603968,720.0,4.0,0.04445052307347456
32,4,16,0.1304774284362793,0.09408879280090332,0.6706507205963135,0.008376121520996094,0.21322989463806152,4556.783616,4556.783616,720.0,2.0,0.04424897566934427
32,4,17,0.12905335426330566,0.09456920623779297,0.46883392333984375,0.01290440559387207,0.213531494140625,4557.176832,4557.176832,720.0,4.0,0.030913736820220947
32,4,18,0.12926888465881348,0.10503840446472168,0.4650290012359619,0.008453607559204102,0.21333098411560059,4557.963264,4557.963264,720.0,4.0,0.03065800571690003
32,4,19,0.12907958030700684,0.0936732292175293,0.46338677406311035,0.008801698684692383,0.21393990516662598,4558.35648,4558.35648,720.0,4.0,0.030544911523660023
32,4,20,0.12923860549926758,0.09367585182189941,0.46159791946411133,0.008126974105834961,0.21274065971374512,4549.136384,4549.136384,720.0,4.0,0.030441421126325925
32,4,21,0.12877917289733887,0.09379315376281738,0.4619290828704834,0.008630037307739258,0.2133030891418457,4549.136384,4549.5296,720.0,4.0,0.0304632606630524
32,4,22,0.12909936904907227,0.09673070907592773,0.4617316722869873,0.009245872497558594,0.2144780158996582,4549.922816,4549.922816,720.0,4.0,0.0304261933217446
32,4,23,0.1303403377532959,0.09656620025634766,0.46732449531555176,0.009392976760864258,0.2147202491760254,4549.922816,4549.922816,720.0,7.0,0.030775265201926232
