batch_size,lattice_n,iteration,time_mcmc_s,time_phi_s,time_energy_s,time_grad_s,time_opt_s,ram_start_MB,ram_end_MB,gpu_mem_MB,gpu_util_%,energy_J_per_sample
64,3,4,0.047231197357177734,0.17732715606689453,0.3871474266052246,0.008018970489501953,0.19637417793273926,2328.879104,2328.879104,411.0,0.0,0.006613768537839253
64,3,5,0.055680036544799805,0.19951629638671875,0.38427734375,0.012838363647460938,0.1788163185119629,2329.27232,2329.27232,411.0,0.0,0.006116414388020833
64,3,6,0.05238509178161621,0.1676013469696045,0.3648226261138916,0.00883793830871582,0.15508508682250977,2329.665536,2329.665536,411.0,0.0,0.006008172623813152
64,3,7,0.05207991600036621,0.1786043643951416,0.36678385734558105,0.013169288635253906,0.15442156791687012,2330.25536,2330.25536,411.0,0.0,0.006151270940899849
64,3,8,0.04904460906982422,0.16039657592773438,0.3368866443634033,0.008490562438964844,0.1815509796142578,2330.648576,2330.648576,411.0,0.0,0.005700753685086966
64,3,9,0.05370068550109863,0.23234963417053223,0.36240363121032715,0.010291576385498047,0.15630221366882324,2331.435008,2331.435008,411.0,0.0,0.005537980489432812
64,3,10,0.06151723861694336,0.2104482650756836,0.3376126289367676,0.010784626007080078,0.15375638008117676,2331.828224,2331.828224,411.0,0.0,0.0053596004843711855
64,3,11,0.05203676223754883,0.19981050491333008,0.35399532318115234,0.009155988693237305,0.15039658546447754,2332.418048,2332.418048,411.0,0.0,0.005704487135012945
64,3,12,0.052985429763793945,0.16272473335266113,0.38217735290527344,0.01567244529724121,0.15581464767456055,2332.811264,2332.811264,411.0,0.0,0.006178533871968587
64,3,13,0.058979034423828125,0.24292397499084473,0.36496925354003906,0.008418083190917969,0.1793980598449707,2333.007872,2333.007872,411.0,0.0,0.005609501391649246
64,3,14,0.0762939453125,0.21581268310546875,0.3921546936035156,0.018016815185546875,0.16735267639160156,2333.401088,2333.401088,411.0,0.0,0.006010996162891388
64,3,15,0.06823849678039551,0.22187089920043945,0.3788926601409912,0.016779422760009766,0.18453240394592285,2333.401088,2333.401088,411.0,0.0,0.005827448048939308
64,3,16,0.057480812072753906,0.19444799423217773,0.35830259323120117,0.008388996124267578,0.18865132331848145,2333.597696,2333.597696,411.0,0.0,0.005510768530269464
64,3,17,0.05382061004638672,0.20026731491088867,0.35240983963012695,0.007932662963867188,0.1570749282836914,2334.18752,2334.18752,411.0,0.0,0.005803749546408653
64,3,18,0.05388808250427246,0.18267560005187988,0.3420076370239258,0.011923074722290039,0.17830109596252441,2334.777344,2334.777344,411.0,0.0,0.00565025116999944
64,3,19,0.06171131134033203,0.21965599060058594,0.3597531318664551,0.007317066192626953,0.15310144424438477,2334.973952,2334.973952,411.0,0.0,0.0055668049727876975
64,3,20,0.04901719093322754,0.19916510581970215,0.3921225070953369,0.010016441345214844,0.15674376487731934,2335.17056,2335.17056,411.0,0.0,0.006063602726906538
64,3,21,0.05809783935546875,0.22610855102539062,0.35488200187683105,0.009459733963012695,0.15221643447875977,2335.367168,2335.367168,411.0,0.0,0.005511761091649533
64,3,22,0.05475258827209473,0.1768474578857422,0.3503837585449219,0.00896000862121582,0.15263962745666504,2335.563776,2335.563776,411.0,0.0,0.005438247919082642
64,3,23,0.04812812805175781,0.17756104469299316,0.37299585342407227,0.011592388153076172,0.14955377578735352,2335.760384,2335.760384,411.0,0.0,0.006405038170516491
64,3,24,0.04618406295776367,0.16103076934814453,0.3303651809692383,0.007573127746582031,0.14881324768066406,2335.956992,2335.956992,411.0,0.0,0.00566954828798771
64,3,25,0.049230098724365234,0.19877839088439941,0.38254761695861816,0.008547544479370117,0.1643216609954834,2336.546816,2336.546816,411.0,0.0,0.00592151832083861
64,3,26,0.05274796485900879,0.1862637996673584,0.3684208393096924,0.009714126586914062,0.17973661422729492,2336.743424,2336.743424,411.0,0.0,0.005848680824041367
64,3,27,0.04783487319946289,0.17164254188537598,0.35245680809020996,0.009481430053710938,0.15213346481323242,2336.940032,2337.13664,411.0,0.0,0.005648487492154042
64,3,28,0.04681849479675293,0.17629027366638184,0.364032506942749,0.009117603302001953,0.1700608730316162,2337.13664,2337.13664,411.0,0.0,0.006124088528255621
64,3,29,0.05684065818786621,0.20555520057678223,0.4021172523498535,0.009818792343139648,0.17825913429260254,2337.726464,2337.726464,411.0,0.0,0.006322874921063582
64,3,30,0.05744481086730957,0.22317075729370117,0.37757420539855957,0.010813474655151367,0.15633702278137207,2337.726464,2337.726464,411.0,0.0,0.005917295750230551
128,3,1,0.0631859302520752,4.341198921203613,4.413053512573242,8.37551760673523,0.3318047523498535,2386.546688,2386.546688,541.0,0.0,0.03800512491166592
128,3,2,0.06544375419616699,0.3876211643218994,0.49348902702331543,0.008205413818359375,0.17742514610290527,2816.516096,2816.516096,541.0,0.0,0.004039156281078855
128,3,3,0.04877662658691406,0.32384634017944336,0.45121026039123535,0.007571697235107422,0.15029311180114746,2819.661824,2819.661824,541.0,0.0,0.004555578592543801
128,3,4,0.04821634292602539,0.30026888847351074,0.45166707038879395,0.008789539337158203,0.15049433708190918,2821.03808,2821.03808,541.0,0.0,0.004571952871357401
128,3,5,0.04897737503051758,0.28794193267822266,0.45014023780822754,0.008501529693603516,0.15289044380187988,2822.217728,2822.217728,541.0,0.0,0.0045670478294293085
128,3,6,0.049619436264038086,0.2957267761230469,0.44246768951416016,0.007486104965209961,0.14927077293395996,2822.414336,2822.414336,541.0,0.0,0.0045007260292768475
128,3,7,0.04828333854675293,0.28298115730285645,0.4603710174560547,0.0061419010162353516,0.14923787117004395,2823.200768,2823.200768,541.0,0.0,0.00469482527176539
128,3,8,0.04893040657043457,0.28311610221862793,0.45588088035583496,0.006934404373168945,0.15050220489501953,2823.200768,2823.200768,541.0,0.0,0.004659719935928782
128,3,9,0.05031299591064453,0.3167710304260254,0.460949182510376,0.012285947799682617,0.1583709716796875,2824.380416,2824.380416,541.0,0.0,0.004631098818033933
128,3,10,0.052175283432006836,0.3376443386077881,0.45998167991638184,0.007718086242675781,0.15312504768371582,2824.380416,2824.380416,541.0,0.0,0.004245247587561607
128,3,11,0.05670595169067383,0.3019905090332031,0.47484564781188965,0.0075685977935791016,0.17648100852966309,2824.577024,2824.773632,541.0,0.0,0.0046544766103227934
128,3,12,0.05613446235656738,0.33789610862731934,0.46340227127075195,0.008716821670532227,0.1815037727355957,2824.773632,2824.773632,541.0,0.0,0.004356464060644309
128,3,13,0.05488920211791992,0.35754919052124023,0.47545504570007324,0.00860452651977539,0.15308713912963867,2824.97024,2824.97024,541.0,0.0,0.004176327784235279
128,3,14,0.04818296432495117,0.3137631416320801,0.474062442779541,0.008643150329589844,0.15167713165283203,2825.363456,2825.363456,541.0,0.0,0.004902348854889472
128,3,15,0.04851865768432617,0.2911105155944824,0.4512484073638916,0.007632255554199219,0.15073299407958984,2825.95328,2825.95328,541.0,0.0,0.004655849453061818
128,3,16,0.05645108222961426,0.2922966480255127,0.4559752941131592,0.008194684982299805,0.1565537452697754,2826.149888,2826.149888,541.0,0.0,0.004715307012821237
128,3,17,0.05143308639526367,0.2773704528808594,0.45352721214294434,0.007900476455688477,0.1547389030456543,2826.739712,2826.93632,541.0,0.0,0.00473605239763856
128,3,18,0.05072951316833496,0.2997775077819824,0.46595096588134766,0.008823871612548828,0.17699527740478516,2827.526144,2827.526144,541.0,0.0,0.004865790034333865
128,3,19,0.0525662899017334,0.2959144115447998,0.4622471332550049,0.008309364318847656,0.1532449722290039,2827.91936,2827.91936,541.0,0.0,0.004827111990501483
128,3,20,0.0482790470123291,0.28894948959350586,0.4508237838745117,0.0067903995513916016,0.17558693885803223,2828.115968,2828.115968,541.0,0.0,0.004684340879321098
128,3,21,0.057869911193847656,0.2895536422729492,0.45421266555786133,0.008019685745239258,0.17839932441711426,2828.312576,2828.312576,541.0,0.0,0.004743210387726625
128,3,22,0.059094905853271484,0.32369494438171387,0.463026762008667,0.008030414581298828,0.17934226989746094,2828.705792,2828.705792,541.0,0.0,0.0046399140109618505
128,3,23,0.05664944648742676,0.28876209259033203,0.4563770294189453,0.007134675979614258,0.15166258811950684,2829.295616,2829.295616,541.0,0.0,0.004654094914595286
128,3,24,0.04829049110412598,0.28217220306396484,0.4481220245361328,0.0076198577880859375,0.14920711517333984,2829.492224,2829.492224,541.0,0.0,0.0045920837670564655
128,3,25,0.04793095588684082,0.27428340911865234,0.440535306930542,0.006947994232177734,0.14983463287353516,2829.688832,2829.688832,541.0,0.0,0.004632504086941481
128,3,26,0.047937870025634766,0.31747889518737793,0.4689295291900635,0.009730339050292969,0.15436744689941406,2829.88544,2829.88544,541.0,0.0,0.004940856445580721
128,3,27,0.058768510818481445,0.2955138683319092,0.4632985591888428,0.008238077163696289,0.15294456481933594,2830.475264,2830.475264,541.0,0.0,0.004881525964786609
128,3,28,0.05589938163757324,0.2852022647857666,0.45560145378112793,0.007009744644165039,0.14934325218200684,2830.475264,2830.475264,541.0,0.0,0.0048146632798016075
128,3,29,0.04856443405151367,0.31495189666748047,0.46175336837768555,0.009464025497436523,0.17809438705444336,2830.86848,2830.86848,541.0,0.0,0.0048904972635209565
128,3,30,0.0583651065826416,0.2891075611114502,0.4616415500640869,0.009408950805664062,0.15298843383789062,2831.065088,2831.065088,541.0,0.0,0.004909750235577425
256,3,1,0.09752130508422852,4.739027976989746,4.7339723110198975,8.175194025039673,0.33832693099975586,2888.552448,2888.552448,543.0,0.0,0.025013619320467115
256,3,2,0.09953522682189941,0.6794250011444092,0.7481515407562256,0.01390838623046875,0.15269732475280762,3255.17312,3255.369728,543.0,1.0,0.003959942725487053
256,3,3,0.08606529235839844,0.6256289482116699,0.7394542694091797,0.010344982147216797,0.15369105339050293,3259.10528,3259.10528,543.0,0.0,0.003932202130556107
256,3,4,0.0633859634399414,0.6108870506286621,0.7533519268035889,0.010602235794067383,0.1767897605895996,3261.267968,3261.267968,543.0,0.0,0.0040345527017489075
256,3,5,0.08302664756774902,0.6530361175537109,0.748152494430542,0.012373685836791992,0.17983579635620117,3262.0544,3262.0544,543.0,0.0,0.004023267971351743
256,3,6,0.08231496810913086,0.6245706081390381,0.7408037185668945,0.011098861694335938,0.17969012260437012,3263.03744,3263.03744,543.0,0.0,0.0040387306896348795
256,3,7,0.08222460746765137,0.634727954864502,0.775012731552124,0.011064767837524414,0.17792844772338867,3263.430656,3263.430656,543.0,0.0,0.004131382972622911
256,3,8,0.08232855796813965,0.6411778926849365,0.7508730888366699,0.01007223129272461,0.1779162883758545,3264.02048,3264.02048,543.0,0.0,0.004011500369136532
256,3,9,0.07061553001403809,0.6195592880249023,0.7571251392364502,0.009890079498291016,0.17862629890441895,3264.413696,3264.413696,543.0,0.0,0.004073490983496109
256,3,10,0.06657624244689941,0.6237103939056396,0.7630829811096191,0.014243602752685547,0.15021777153015137,3265.200128,3265.200128,543.0,0.0,0.004144295721625288
256,3,11,0.06805872917175293,0.5926070213317871,0.7169797420501709,0.014175176620483398,0.17771387100219727,3266.183168,3266.183168,543.0,0.0,0.003866836056734125
256,3,12,0.0648956298828125,0.6261003017425537,0.7630963325500488,0.010689258575439453,0.15577149391174316,3266.379776,3266.379776,543.0,0.0,0.0041513235382735734
256,3,13,0.06564569473266602,0.6345028877258301,0.7651138305664062,0.009750604629516602,0.17674684524536133,3267.166208,3267.166208,543.0,0.0,0.004174253841241201
256,3,14,0.08169698715209961,0.6525588035583496,0.726708173751831,0.01057577133178711,0.15361571311950684,3267.756032,3267.95264,543.0,0.0,0.003964722979192933
256,3,15,0.06492209434509277,0.5755343437194824,0.7255167961120605,0.009727716445922852,0.15300703048706055,3267.95264,3267.95264,543.0,0.0,0.003967669978737831
256,3,16,0.06282854080200195,0.5857102870941162,0.7491092681884766,0.01007699966430664,0.1498250961303711,3268.542464,3268.542464,543.0,0.0,0.004105469934642315
256,3,17,0.07541561126708984,0.6485202312469482,0.7536113262176514,0.009985208511352539,0.15296125411987305,3269.132288,3269.132288,543.0,0.0,0.004137012176215648
256,3,18,0.08135795593261719,0.606816291809082,0.722252607345581,0.009968042373657227,0.17865657806396484,3269.525504,3269.722112,543.0,0.0,0.003974270206565658
256,3,19,0.06309080123901367,0.5855724811553955,0.7382144927978516,0.009974956512451172,0.17830681800842285,3269.91872,3269.91872,543.0,0.0,0.004073636745413145
256,3,20,0.08450102806091309,0.6347701549530029,0.7297506332397461,0.01061248779296875,0.1571967601776123,3270.311936,3270.311936,543.0,0.0,0.004033582601696253
256,3,21,0.08666467666625977,0.6340272426605225,0.7479138374328613,0.010335445404052734,0.17992663383483887,3270.705152,3270.705152,543.0,0.0,0.004132029182588061
256,3,22,0.07995891571044922,0.6079909801483154,0.7372207641601562,0.012366533279418945,0.1551363468170166,3270.90176,3270.90176,543.0,0.0,0.004084471811850865
256,3,23,0.0833730697631836,0.6303746700286865,0.7538726329803467,0.011090278625488281,0.1777210235595703,3271.688192,3271.688192,543.0,0.0,0.004176729236108561
256,3,24,0.08487892150878906,0.6326847076416016,0.7459697723388672,0.011075496673583984,0.17855119705200195,3271.8848,3271.8848,543.0,0.0,0.004148485543827216
256,3,25,0.06273627281188965,0.5735869407653809,0.7509379386901855,0.009652853012084961,0.1498098373413086,3272.081408,3272.081408,543.0,0.0,0.004214248067388932
256,3,26,0.06779241561889648,0.6365756988525391,0.7239096164703369,0.009704828262329102,0.15236878395080566,3272.278016,3272.278016,543.0,0.0,0.0040380583293735985
256,3,27,0.06838250160217285,0.5871865749359131,0.7509157657623291,0.009510040283203125,0.15306663513183594,3272.278016,3272.278016,543.0,0.0,0.004195546290216346
256,3,28,0.06608438491821289,0.614269495010376,0.7373752593994141,0.013701915740966797,0.17594695091247559,3272.474624,3272.474624,543.0,0.0,0.004138134593764941
256,3,29,0.06608128547668457,0.6107714176177979,0.7448310852050781,0.01312875747680664,0.17724871635437012,3272.86784,3272.86784,543.0,0.0,0.004261442432800929
256,3,30,0.08231806755065918,0.6148490905761719,0.7237153053283691,0.010116100311279297,0.15327835083007812,3273.064448,3273.064448,543.0,0.0,0.00405205183972915
512,3,1,0.1508488655090332,5.277761459350586,5.293277978897095,9.520945072174072,0.33303070068359375,3377.430528,3377.430528,801.0,0.0,0.014304945892188697
512,3,2,0.15198445320129395,1.2552638053894043,1.3075788021087646,0.011989593505859375,0.15111303329467773,3842.236416,3842.236416,801.0,0.0,0.003531995084602386
512,3,3,0.1168210506439209,1.205141305923462,1.2770934104919434,0.012102365493774414,0.17806267738342285,3845.971968,3845.971968,801.0,0.0,0.0034654461815953256
512,3,4,0.13051772117614746,1.2355833053588867,1.2497599124908447,0.013587474822998047,0.18186068534851074,3846.955008,3846.955008,801.0,0.0,0.0033994120536372063
512,3,5,0.12455081939697266,1.207418441772461,1.2823667526245117,0.015904664993286133,0.15324974060058594,3847.74144,3847.74144,801.0,0.0,0.0034956182247648637
512,3,6,0.12029528617858887,1.1680271625518799,1.2334983348846436,0.012481689453125,0.17766237258911133,3848.331264,3848.331264,801.0,0.0,0.0034009540678622825
512,3,7,0.12998127937316895,1.1623761653900146,1.2594282627105713,0.012538433074951172,0.17944598197937012,3849.117696,3849.117696,801.0,0.0,0.003456868200252453
512,3,8,0.12480044364929199,1.1706242561340332,1.2290887832641602,0.012015342712402344,0.1522963047027588,3849.904128,3849.904128,801.0,0.0,0.003373592649896939
512,3,9,0.1192619800567627,1.154287576675415,1.2402708530426025,0.011678218841552734,0.17965054512023926,3850.69056,3850.69056,801.0,0.0,0.0034196269939032694
512,3,10,0.11870574951171875,1.1529920101165771,1.2683467864990234,0.012175321578979492,0.18344616889953613,3851.6736,3851.6736,801.0,0.0,0.0034896051560839017
512,3,11,0.12143731117248535,1.2334048748016357,1.2657058238983154,0.011706113815307617,0.15989303588867188,3852.263424,3852.263424,801.0,0.0,0.0035062358598224814
512,3,12,0.12876176834106445,1.2098865509033203,1.2766635417938232,0.01676154136657715,0.15911006927490234,3852.263424,3852.263424,801.0,0.0,0.0035124870622530576
512,3,13,0.135117769241333,1.1881346702575684,1.261530876159668,0.011804819107055664,0.15462493896484375,3852.460032,3852.460032,801.0,0.0,0.0034848147835582492
512,3,14,0.12069559097290039,1.1613802909851074,1.2752699851989746,0.012006282806396484,0.1547377109527588,3852.65664,3852.65664,801.0,0.0,0.0035244277911260728
512,3,15,0.12525010108947754,1.2797703742980957,1.266362190246582,0.013768196105957031,0.1626722812652588,3853.049856,3853.049856,801.0,0.0,0.0035212453870723647
512,3,16,0.12037110328674316,1.180246353149414,1.2602248191833496,0.011471748352050781,0.1660928726196289,3853.246464,3853.246464,801.0,0.0,0.003482847888953984
512,3,17,0.1210627555847168,1.1884992122650146,1.2763440608978271,0.01373600959777832,0.1560208797454834,3853.443072,3853.443072,801.0,0.0,0.003551493825701376
512,3,18,0.11825847625732422,1.197417974472046,1.2735142707824707,0.01146841049194336,0.156935453414917,3853.836288,3853.836288,801.0,0.0,0.003567664002068341
512,3,19,0.12329816818237305,1.188523769378662,1.2793419361114502,0.012660980224609375,0.1571669578552246,3854.032896,3854.032896,801.0,0.0,0.0035598355696226163
512,3,20,0.1174478530883789,1.1716258525848389,1.2555243968963623,0.012407541275024414,0.1553483009338379,3854.229504,3854.229504,801.0,0.0,0.0035017360132187604
512,3,21,0.11924576759338379,1.150221824645996,1.2482047080993652,0.011567354202270508,0.15551495552062988,3854.426112,3854.426112,801.0,0.0,0.003481320943683386
512,3,22,0.1216897964477539,1.1639163494110107,1.2550745010375977,0.01597428321838379,0.15569353103637695,3854.62272,3854.62272,801.0,0.0,0.0035135549182693164
512,3,23,0.11986804008483887,1.1858818531036377,1.2589449882507324,0.01358652114868164,0.1543581485748291,3854.819328,3854.819328,801.0,0.0,0.003532586523021261
512,3,24,0.11878418922424316,1.1650869846343994,1.2468483448028564,0.011586427688598633,0.15460872650146484,3855.015936,3855.015936,801.0,0.0,0.0035002669679621854
512,3,25,0.12011408805847168,1.1311047077178955,1.2798693180084229,0.014622926712036133,0.15513277053833008,3855.409152,3855.409152,801.0,0.0,0.003598799208644777
512,3,26,0.12507033348083496,1.2403123378753662,1.2445895671844482,0.012546300888061523,0.15587115287780762,3855.998976,3855.998976,801.0,0.0,0.003499597878040125
512,3,27,0.12235784530639648,1.1675152778625488,1.287559986114502,0.012701749801635742,0.1554875373840332,3855.998976,3855.998976,801.0,0.0,0.003620424205747743
512,3,28,0.11850738525390625,1.1745820045471191,1.271256446838379,0.012932300567626953,0.15447735786437988,3856.392192,3856.392192,801.0,0.0,0.003608514393369357
512,3,29,0.11950421333312988,1.141721248626709,1.2344484329223633,0.011486530303955078,0.15396595001220703,3856.392192,3856.392192,801.0,0.0,0.003479119313880801
512,3,30,0.11429190635681152,1.1668269634246826,1.2185378074645996,0.013621807098388672,0.1552438735961914,3856.5888,3856.5888,801.0,0.0,0.0034192043946435057
32,4,1,0.09026026725769043,5.7572572231292725,5.204190969467163,6.2258665561676025,0.3322756290435791,3844.943872,3844.943872,801.0,0.0,0.1711961987664302
32,4,2,0.09653043746948242,0.1347198486328125,0.30673694610595703,0.010155677795410156,0.1519484519958496,4291.9936,4291.9936,801.0,0.0,0.01018941792845726
32,4,3,0.08955788612365723,0.10984277725219727,0.29193568229675293,0.00836491584777832,0.15551447868347168,4294.94272,4294.94272,801.0,0.0,0.009779845356941224
32,4,4,0.0916297435760498,0.12479829788208008,0.29152560234069824,0.0076215267181396484,0.15326261520385742,4296.712192,4296.712192,801.0,0.0,0.009507986051340898
32,4,5,0.0918741226196289,0.10762310028076172,0.27880263328552246,0.007598876953125,0.15278100967407227,4297.302016,4297.498624,801.0,0.0,0.009069798164069654
32,4,6,0.09350132942199707,0.12941265106201172,0.3151824474334717,0.0074541568756103516,0.15761590003967285,4298.088448,4298.285056,801.0,0.0,0.010184332832694053
32,4,7,0.09281516075134277,0.11302685737609863,0.29343605041503906,0.00846242904663086,0.15979552268981934,4298.87488,4299.071488,801.0,0.0,0.009805654684702554
32,4,8,0.09250974655151367,0.12003350257873535,0.30021190643310547,0.009905099868774414,0.15421819686889648,4299.85792,4299.85792,801.0,0.0,0.010003936340411503
32,4,9,0.0939478874206543,0.12790417671203613,0.3238105773925781,0.0106201171875,0.15668034553527832,4300.251136,4300.447744,801.0,0.0,0.010436145067214965
32,4,10,0.09374737739562988,0.11700224876403809,0.2922334671020508,0.0078008174896240234,0.15465784072875977,4301.037568,4301.037568,801.0,0.0,0.009442793905735016
32,4,11,0.09224557876586914,0.10562896728515625,0.27251505851745605,0.007105588912963867,0.15405845642089844,4301.627392,4301.627392,801.0,0.0,0.009540865746637185
32,4,12,0.088653564453125,0.09539318084716797,0.3066544532775879,0.008301496505737305,0.15295720100402832,4302.020608,4302.020608,801.0,0.0,0.010982062608003617
32,4,13,0.09004974365234375,0.1264646053314209,0.2913661003112793,0.010521173477172852,0.15181779861450195,4302.610432,4302.80704,801.0,0.0,0.00942083724339803
32,4,14,0.09328079223632812,0.12252068519592285,0.29653167724609375,0.015532732009887695,0.15450835227966309,4302.80704,4302.80704,801.0,0.0,0.010267409324645997
32,4,15,0.09084606170654297,0.09591293334960938,0.2875096797943115,0.008118152618408203,0.15260744094848633,4303.396864,4303.593472,801.0,0.0,0.009978981802860895
32,4,16,0.09223103523254395,0.13266921043395996,0.3089466094970703,0.008880615234375,0.15307998657226562,4303.986688,4303.986688,801.0,0.0,0.009895946085453033
32,4,17,0.09201884269714355,0.11841416358947754,0.27860045433044434,0.007651805877685547,0.1546487808227539,4304.77312,4304.77312,801.0,0.0,0.009367940276861192
32,4,18,0.09033584594726562,0.09737706184387207,0.28023266792297363,0.006712198257446289,0.15317058563232422,4304.969728,4304.969728,801.0,0.0,0.009507477077345054
32,4,19,0.08860087394714355,0.09635686874389648,0.30057740211486816,0.007979154586791992,0.15304827690124512,4305.166336,4305.166336,801.0,0.0,0.010257203847169875
32,4,20,0.09222888946533203,0.1340501308441162,0.32479214668273926,0.009187698364257812,0.15532350540161133,4305.362944,4305.362944,801.0,0.0,0.010339216669400532
32,4,21,0.09040641784667969,0.11811065673828125,0.30943894386291504,0.008208513259887695,0.15197038650512695,4305.559552,4305.559552,801.0,0.0,0.009882706269621849
32,4,22,0.09027338027954102,0.11382627487182617,0.3006441593170166,0.007964849472045898,0.15328383445739746,4306.149376,4306.149376,801.0,0.0,0.009601822838187219
